,date,ret
167,1885-09-05,-0.009044100000000001
168,1885-09-07,-0.021875099999999998
169,1885-09-08,0.0081658
170,1885-09-09,0.0044361999999999995
171,1885-09-10,-0.0092251
172,1885-09-11,0.0032945
173,1885-09-12,0.0044452
174,1885-09-14,0.0117447
175,1885-09-15,-0.0041878
176,1885-09-16,0.0099421
177,1885-09-17,-0.0032177
178,1885-09-18,0.0083609
179,1885-09-19,0.0069755
180,1885-09-21,-0.0106667
181,1885-09-22,0.0017047
182,1885-09-23,0.0009466000000000001
183,1885-09-24,-0.0050963
184,1885-09-25,-0.0045549
185,1885-09-26,0.0005722
186,1885-09-28,0.015634000000000002
187,1885-09-29,-0.0016869
188,1885-09-30,0.0071508
189,1885-10-01,-0.0019428000000000002
190,1885-10-02,-0.008873299999999999
191,1885-10-03,0.0190014
192,1885-10-05,0.0103086
193,1885-10-06,0.0015803
194,1885-10-07,0.0191702
195,1885-10-08,0.0006516
196,1885-10-09,0.0035269
197,1885-10-10,0.0110381
198,1885-10-12,0.0011752000000000002
199,1885-10-13,0.0063068
200,1885-10-14,0.0041578000000000006
201,1885-10-15,-0.009698700000000001
202,1885-10-16,0.0149741
203,1885-10-17,0.0142334
204,1885-10-19,0.0097391
205,1885-10-20,0.01135
206,1885-10-21,0.00028050000000000004
207,1885-10-22,-0.018406400000000003
208,1885-10-23,0.0057725
209,1885-10-24,0.0042056
210,1885-10-26,-0.0156854
211,1885-10-27,0.0128839
212,1885-10-28,0.0067583
213,1885-10-29,-0.0058131
214,1885-10-30,0.012714299999999998
215,1885-10-31,0.0110438
216,1885-11-02,-4.8e-06
217,1885-11-04,-0.0074923
218,1885-11-05,0.013910800000000001
219,1885-11-06,-0.0087699
220,1885-11-07,0.0108425
221,1885-11-09,-0.0054527
222,1885-11-10,0.0084645
223,1885-11-11,0.0153131
224,1885-11-12,-0.0008118
225,1885-11-13,0.0081187
226,1885-11-14,-0.008216
227,1885-11-16,0.006173
228,1885-11-17,0.012758499999999999
229,1885-11-18,0.0031919
230,1885-11-19,0.0109741
231,1885-11-20,-0.008175700000000001
232,1885-11-21,-0.013639199999999999
233,1885-11-23,-0.014475700000000001
234,1885-11-24,0.0285651
235,1885-11-25,-0.004759
236,1885-11-27,-0.0149923
237,1885-11-28,0.0048587
238,1885-11-30,-0.005319600000000001
239,1885-12-01,-0.0087892
240,1885-12-02,0.0032339
241,1885-12-03,0.0014307
242,1885-12-04,0.0041973
243,1885-12-05,0.010668
244,1885-12-07,-0.0136757
245,1885-12-08,0.0028928
246,1885-12-09,-0.0024703000000000004
247,1885-12-10,-0.0148428
248,1885-12-11,0.0014477000000000001
249,1885-12-12,-0.0157101
250,1885-12-14,-0.009092600000000001
251,1885-12-15,0.0187357
252,1885-12-16,0.017067
253,1885-12-17,-0.007712999999999999
254,1885-12-18,0.0060522
255,1885-12-19,-0.006746600000000001
256,1885-12-21,-0.007123699999999999
257,1885-12-22,-0.017633000000000003
258,1885-12-23,0.0024920000000000003
259,1885-12-24,0.0117581
260,1885-12-26,0.020289599999999998
261,1885-12-28,-0.009021
262,1885-12-29,0.0162819
263,1885-12-30,0.0007752000000000001
264,1885-12-31,-0.0018192
265,1886-01-02,0.0001761
266,1886-01-04,0.0009883
267,1886-01-05,-0.008913299999999999
268,1886-01-06,0.0026330999999999998
269,1886-01-07,-0.0019480999999999997
270,1886-01-08,-0.0060463
271,1886-01-09,0.0044602
272,1886-01-11,-0.0083555
273,1886-01-12,-0.0021406
274,1886-01-13,-0.0135907
275,1886-01-14,0.007239699999999999
276,1886-01-15,-0.019363
277,1886-01-16,-0.0079997
278,1886-01-18,-0.008754000000000001
279,1886-01-19,0.0098798
280,1886-01-20,-0.0025697
281,1886-01-21,0.009296700000000001
282,1886-01-22,-0.0068157
283,1886-01-23,-0.0135625
284,1886-01-25,-0.0022616999999999997
285,1886-01-26,0.0097764
286,1886-01-27,0.000349
287,1886-01-28,0.0062262
288,1886-01-29,-0.0001675
289,1886-01-30,0.013410900000000002
290,1886-02-01,0.012467200000000001
291,1886-02-02,0.0020945
292,1886-02-03,0.005936600000000001
293,1886-02-04,0.0009151
294,1886-02-05,0.00922
295,1886-02-06,-0.010945
296,1886-02-08,0.0198907
297,1886-02-09,0.0098765
298,1886-02-10,-0.0125233
299,1886-02-11,0.0035214
300,1886-02-12,0.0017151
301,1886-02-13,0.009367200000000001
302,1886-02-15,-0.0066936999999999995
303,1886-02-16,0.0025208
304,1886-02-17,-0.0052647
305,1886-02-18,-0.013440700000000002
306,1886-02-19,-0.0035501999999999994
307,1886-02-20,-0.0085369
308,1886-02-23,0.0056022
309,1886-02-24,8.379999999999999e-05
310,1886-02-25,-0.0029097
311,1886-02-26,-0.0007502
312,1886-02-27,-0.0032551000000000004
313,1886-03-01,-0.0020533
314,1886-03-02,0.017247
315,1886-03-03,0.00028930000000000004
316,1886-03-04,-0.009281600000000001
317,1886-03-05,0.001457
318,1886-03-06,0.0012887999999999999
319,1886-03-08,-0.0036976
320,1886-03-09,-0.002211
321,1886-03-10,-4.29e-05
322,1886-03-11,0.0031343000000000005
323,1886-03-12,-0.0173815
324,1886-03-13,-0.001912
325,1886-03-15,0.0057356
326,1886-03-16,0.00012429999999999999
327,1886-03-17,-0.0152629
328,1886-03-18,0.0018416
329,1886-03-19,0.006639
330,1886-03-20,-0.000557
331,1886-03-22,-0.0031142
332,1886-03-23,-0.0221055
333,1886-03-24,-0.0045976
334,1886-03-25,0.0090858
335,1886-03-26,-0.0026622
336,1886-03-27,0.0048396
337,1886-03-29,-0.005438
338,1886-03-30,0.0093884
339,1886-03-31,0.0060128000000000004
340,1886-04-01,0.0046573
341,1886-04-02,-0.0161032
342,1886-04-03,0.0003549
343,1886-04-05,0.0020971
344,1886-04-06,-0.0001671
345,1886-04-07,0.0095736
346,1886-04-08,-0.0010255999999999998
347,1886-04-09,0.0010434
348,1886-04-10,0.0019045000000000002
349,1886-04-12,0.0160127
350,1886-04-13,-0.007781399999999999
351,1886-04-14,-0.00033160000000000004
352,1886-04-15,-0.0129749
353,1886-04-16,-0.0065714
354,1886-04-17,0.0031439
355,1886-04-19,-0.0029476
356,1886-04-20,0.0057595
357,1886-04-21,0.0059019
358,1886-04-22,-0.001026
359,1886-04-24,-0.0008548999999999999
360,1886-04-26,7.9e-06
361,1886-04-27,-0.0027569
362,1886-04-28,-0.010911200000000001
363,1886-04-29,-0.0042007
364,1886-04-30,-0.0082685
365,1886-05-01,-0.0054036
366,1886-05-03,-0.015430500000000002
367,1886-05-04,0.0104351
368,1886-05-05,0.012842
369,1886-05-06,-0.011596200000000001
370,1886-05-07,0.0115754
371,1886-05-08,0.004177
372,1886-05-10,0.0022183000000000003
373,1886-05-11,-0.0011335999999999998
374,1886-05-12,0.0122712
375,1886-05-13,-0.0035601
376,1886-05-14,-0.0117947
377,1886-05-15,0.002224
378,1886-05-17,0.0046925
379,1886-05-18,-0.0081648
380,1886-05-19,-0.0018507
381,1886-05-20,0.0093376
382,1886-05-21,0.0062606
383,1886-05-22,0.0086721
384,1886-05-24,-0.0030226
385,1886-05-25,0.0011437
386,1886-05-26,0.0112243
387,1886-05-27,0.009039
388,1886-05-28,-0.009612299999999999
389,1886-05-29,0.0131761
390,1886-06-01,0.0038508
391,1886-06-02,-0.0059770000000000005
392,1886-06-03,-0.0060143
393,1886-06-04,0.0091929
394,1886-06-05,-0.006336100000000001
395,1886-06-07,0.0038732
396,1886-06-08,-0.0024388
397,1886-06-09,0.012571700000000002
398,1886-06-10,-0.009324299999999999
399,1886-06-11,0.0065803
400,1886-06-12,0.0007906
401,1886-06-14,0.0033244
402,1886-06-15,0.0009564
403,1886-06-16,0.0097055
404,1886-06-17,0.0044477
405,1886-06-18,0.004595
406,1886-06-19,0.0092008
407,1886-06-21,-0.008890200000000001
408,1886-06-22,-0.0021985
409,1886-06-23,0.0082283
410,1886-06-24,-0.0151616
411,1886-06-25,0.0092887
412,1886-06-26,-5.0900000000000004e-05
413,1886-06-28,-0.002696
414,1886-06-29,-0.0076774
415,1886-06-30,-0.0002198
416,1886-07-01,0.0042963
417,1886-07-02,0.0011164999999999999
418,1886-07-03,0.013253799999999998
419,1886-07-06,-0.014653200000000002
420,1886-07-07,0.0052819
421,1886-07-08,-0.0061798
422,1886-07-09,-0.0010496
423,1886-07-10,0.0026224
424,1886-07-12,-0.012873500000000001
425,1886-07-13,0.0045052
426,1886-07-14,0.0012939
427,1886-07-15,0.0100188
428,1886-07-16,-4.84e-05
429,1886-07-17,0.0012812000000000001
430,1886-07-19,-0.0058582999999999994
431,1886-07-20,0.0072988
432,1886-07-21,0.0031024
433,1886-07-22,-0.0005434999999999999
434,1886-07-23,-0.0018673
435,1886-07-24,0.0016096
436,1886-07-26,0.0045865
437,1886-07-27,0.0016007
438,1886-07-28,0.007028
439,1886-07-29,-0.0052744
440,1886-07-30,0.0038963
441,1886-07-31,0.0069918
442,1886-08-02,0.007098
443,1886-08-03,-0.0052185
444,1886-08-04,0.0012444
445,1886-08-05,0.0046472
446,1886-08-06,0.003013
447,1886-08-07,-0.0061667
448,1886-08-09,-0.0055587
449,1886-08-10,0.0059706
450,1886-08-11,-0.0058816
451,1886-08-12,-0.0015203
452,1886-08-13,-0.0026648
453,1886-08-14,0.0017442999999999998
454,1886-08-16,-0.006751000000000001
455,1886-08-17,-0.013705100000000001
456,1886-08-18,-0.0060614
457,1886-08-19,0.0093366
458,1886-08-20,0.0122447
459,1886-08-21,0.0007654
460,1886-08-23,-0.0039953
461,1886-08-24,0.0035696999999999994
462,1886-08-25,-0.0082687
463,1886-08-26,0.0012679
464,1886-08-27,0.0057338
465,1886-08-28,0.0010956
466,1886-08-30,-0.0013709000000000002
467,1886-08-31,-0.006476000000000001
468,1886-09-01,0.0035413000000000003
469,1886-09-02,0.0050154
470,1886-09-03,0.0100846
471,1886-09-04,-0.0010772
472,1886-09-06,0.005924800000000001
473,1886-09-07,-0.0030148
474,1886-09-08,0.0070455
475,1886-09-09,-0.0047771
476,1886-09-10,0.0047618
477,1886-09-11,0.0049011
478,1886-09-13,0.004396199999999999
479,1886-09-14,-0.0012172
480,1886-09-15,0.0010218999999999998
481,1886-09-16,0.0053381999999999995
482,1886-09-17,0.0032428000000000005
483,1886-09-18,0.0087821
484,1886-09-20,0.0079208
485,1886-09-21,0.0031808000000000006
486,1886-09-22,-0.00040480000000000003
487,1886-09-23,-0.0016494
488,1886-09-24,0.0028661999999999997
489,1886-09-25,0.0008384999999999999
490,1886-09-27,-0.009719499999999999
491,1886-09-28,0.0118208
492,1886-09-29,0.0028510000000000002
493,1886-09-30,-0.0095196
494,1886-10-01,-0.006568699999999999
495,1886-10-02,0.002654
496,1886-10-04,0.0056248
497,1886-10-05,0.0090233
498,1886-10-06,-0.0010951
499,1886-10-07,-0.004499100000000001
500,1886-10-08,0.0009175
501,1886-10-09,-0.0035854999999999997
502,1886-10-11,-0.0045344999999999995
503,1886-10-12,-0.0061221
504,1886-10-13,0.017471599999999997
505,1886-10-14,0.0060257
506,1886-10-15,0.0002946
507,1886-10-16,0.0010642000000000002
508,1886-10-18,-0.0049348
509,1886-10-19,0.0038506
510,1886-10-20,-0.0057119
511,1886-10-21,0.006337300000000001
512,1886-10-22,-0.0043244
513,1886-10-23,0.0015325
514,1886-10-25,-0.005728100000000001
515,1886-10-26,0.007442100000000001
516,1886-10-27,-0.0010932000000000001
517,1886-10-28,0.0052363
518,1886-10-29,0.0006014999999999999
519,1886-10-30,0.006897399999999999
520,1886-11-01,0.0028171999999999997
521,1886-11-03,0.0029618
522,1886-11-04,-0.0072088000000000005
523,1886-11-05,-0.0011507
524,1886-11-06,0.00359
525,1886-11-08,-0.0029771999999999997
526,1886-11-09,0.0006832000000000001
527,1886-11-10,0.0058784
528,1886-11-11,-0.006461399999999999
529,1886-11-12,0.003436
530,1886-11-13,0.0011385
531,1886-11-15,0.0022031
532,1886-11-16,0.0041737
533,1886-11-17,-0.0017441
534,1886-11-18,0.003558
535,1886-11-19,0.0009779
536,1886-11-20,-0.0040033000000000004
537,1886-11-22,0.0003747
538,1886-11-23,-0.0034126999999999994
539,1886-11-24,0.0008317
540,1886-11-26,0.0034135
541,1886-11-27,0.0014342
542,1886-11-29,0.0071777
543,1886-11-30,-0.0089361
544,1886-12-01,0.0092566
545,1886-12-02,0.0030195
546,1886-12-03,0.0070533
547,1886-12-04,-0.0035498000000000005
548,1886-12-06,-0.0022206
549,1886-12-07,-0.0141934
550,1886-12-08,0.0068449
551,1886-12-09,0.0040869
552,1886-12-10,-0.0130481
553,1886-12-11,-0.0054637
554,1886-12-13,-0.010852200000000001
555,1886-12-14,-0.013760499999999998
556,1886-12-15,-0.021961
557,1886-12-16,0.0134876
558,1886-12-17,-0.002367
559,1886-12-18,0.0036603
560,1886-12-20,-0.0235671
561,1886-12-21,0.0118365
562,1886-12-22,0.003211
563,1886-12-23,0.001924
564,1886-12-24,-0.0014273
565,1886-12-27,-0.0097339
566,1886-12-28,0.0109736
567,1886-12-29,0.0122941
568,1886-12-30,0.009784000000000001
569,1886-12-31,0.0040709000000000006
570,1887-01-03,-0.0024649999999999997
571,1887-01-04,-0.0175999
572,1887-01-05,0.0030374000000000004
573,1887-01-06,0.0061958
574,1887-01-07,-0.0105226
575,1887-01-08,0.0016111
576,1887-01-10,0.0031976
577,1887-01-11,-0.0009292999999999999
578,1887-01-12,0.0062044
579,1887-01-13,-0.0077009
580,1887-01-14,0.006692399999999999
581,1887-01-15,0.0045985
582,1887-01-17,-0.0034348
583,1887-01-18,0.003018
584,1887-01-19,0.0052115
585,1887-01-20,-0.0043583
586,1887-01-21,-0.0065796000000000006
587,1887-01-22,0.0017617999999999998
