,date,ret
33282,2005-06-10,-0.001462
33283,2005-06-13,0.002672
33284,2005-06-14,0.003114
33285,2005-06-15,0.0028940000000000003
33286,2005-06-16,0.00513
33287,2005-06-17,0.003988
33288,2005-06-20,-0.00082
33289,2005-06-21,-0.001899
33290,2005-06-22,0.001043
33291,2005-06-23,-0.009886
33292,2005-06-24,-0.0066170000000000005
33293,2005-06-27,-0.0004280000000000001
33294,2005-06-28,0.009697
33295,2005-06-29,-0.000377
33296,2005-06-30,-0.005905
33297,2005-07-01,0.003714
33298,2005-07-05,0.008493
33299,2005-07-06,-0.006069
33300,2005-07-07,0.002716
33301,2005-07-08,0.011955
33302,2005-07-11,0.007194
33303,2005-07-12,0.002647
33304,2005-07-13,-0.000214
33305,2005-07-14,0.00045
33306,2005-07-15,0.000999
33307,2005-07-18,-0.004747
33308,2005-07-19,0.007998
33309,2005-07-20,0.00559
33310,2005-07-21,-0.006793
33311,2005-07-22,0.005729
33312,2005-07-25,-0.004218
33313,2005-07-26,0.001943
33314,2005-07-27,0.004462
33315,2005-07-28,0.007123
33316,2005-07-29,-0.006243
33317,2005-08-01,0.002079
33318,2005-08-02,0.007239
33319,2005-08-03,-0.00018
33320,2005-08-04,-0.007439
33321,2005-08-05,-0.008493
33322,2005-08-08,-0.003114
33323,2005-08-09,0.005463
33324,2005-08-10,-0.000376
33325,2005-08-11,0.007423999999999998
33326,2005-08-12,-0.005024
33327,2005-08-15,0.002584
33328,2005-08-16,-0.011447
33329,2005-08-17,-0.000617
33330,2005-08-18,-0.0020870000000000003
33331,2005-08-19,0.001963
33332,2005-08-22,0.002569
33333,2005-08-23,-0.002845
33334,2005-08-24,-0.004396
33335,2005-08-25,0.002226
33336,2005-08-26,-0.006719
33337,2005-08-29,0.00615
33338,2005-08-30,-0.002337
33339,2005-08-31,0.011697
33340,2005-09-01,0.002375
33341,2005-09-02,-0.0036
33342,2005-09-06,0.011811
33343,2005-09-07,0.002847
33344,2005-09-08,-0.00335
33345,2005-09-09,0.007793
33346,2005-09-12,-0.0006309999999999999
33347,2005-09-13,-0.00707
33348,2005-09-14,-0.003392
33349,2005-09-15,-3.5e-05
33350,2005-09-16,0.007277
33351,2005-09-19,-0.004324000000000001
33352,2005-09-20,-0.007402
33353,2005-09-21,-0.009381
33354,2005-09-22,0.002149
33355,2005-09-23,0.001575
33356,2005-09-26,0.002407
33357,2005-09-27,-0.000293
33358,2005-09-28,0.00099
33359,2005-09-29,0.008598999999999999
33360,2005-09-30,0.002456
33361,2005-10-03,0.000353
33362,2005-10-04,-0.009607
33363,2005-10-05,-0.016789
33364,2005-10-06,-0.006226
